OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501011,3/12/2015,9:30:00,EDT,USGS-02338000,NWIS-100397651,,Not Detected,,O-Ethyl O-methyl S-propyl phosphorothioate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68597,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/19/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501011,3/12/2015,9:30:00,EDT,USGS-02338000,NWIS-100397690,,Not Detected,,Metochlor ESA,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68651,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/19/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501011,3/12/2015,9:30:00,EDT,USGS-02338000,NWIS-100397776,,,,Diazinon-D10,Dissolved,103,%,,Accepted,,Actual,,,,,,,,,,,90523,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/19/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501162,4/7/2015,9:00:00,EDT,USGS-02226160,NWIS-100521753,,Not Detected,,Fipronil Desulfinyl,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66607,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/15/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501162,4/7/2015,9:00:00,EDT,USGS-02226160,NWIS-100521754,,Not Detected,,Fipronil Sulfide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66610,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/15/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501162,4/7/2015,9:00:00,EDT,USGS-02226160,NWIS-100521763,,Not Detected,,Tetraconazole,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66654,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/15/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501162,4/7/2015,9:00:00,EDT,USGS-02226160,NWIS-100521770,,Not Detected,,Pronamide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,67706,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/15/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501162,4/7/2015,9:00:00,EDT,USGS-02226160,NWIS-100521771,,Not Detected,,Azinphos-methyl oxygen analog,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68211,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/15/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501162,4/7/2015,9:00:00,EDT,USGS-02226160,NWIS-100521783,,Not Detected,,"Benzamide, 2-amino-N-(1-methylethyl)-",Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68503,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/15/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501162,4/7/2015,9:00:00,EDT,USGS-02226160,NWIS-100521786,,Not Detected,,4-(Hydroxymethyl) pendimethalin,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68511,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/15/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501162,4/7/2015,9:00:00,EDT,USGS-02226160,NWIS-100521808,,Not Detected,,"2-Chloro-4,6-diamino-s-triazine",Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68547,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/15/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501162,4/7/2015,9:00:00,EDT,USGS-02226160,NWIS-100521846,,Not Detected,,O-Ethyl O-methyl S-propyl phosphorothioate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68597,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/15/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501162,4/7/2015,9:00:00,EDT,USGS-02226160,NWIS-100521885,,Not Detected,,Metochlor ESA,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68651,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/15/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501162,4/7/2015,9:00:00,EDT,USGS-02226160,NWIS-100521970,,,,Diazinon-D10,Dissolved,105,%,,Accepted,,Actual,,,,,,,,,,,90523,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",4/15/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01500929,2/27/2015,9:00:00,EST,USGS-02338000,NWIS-100327277,,,,Fipronil Desulfinyl,Dissolved,1.49,ng/l,,Accepted,,Actual,,,,,,,,,,,66607,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/10/2015,,,,,,,below the detection level,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01500929,2/27/2015,9:00:00,EST,USGS-02338000,NWIS-100327278,,Not Detected,,Fipronil Sulfide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66610,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/10/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01500929,2/27/2015,9:00:00,EST,USGS-02338000,NWIS-100327287,,Not Detected,,Tetraconazole,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66654,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/11/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01500929,2/27/2015,9:00:00,EST,USGS-02338000,NWIS-100327294,,Not Detected,,Pronamide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,67706,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/11/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01500929,2/27/2015,9:00:00,EST,USGS-02338000,NWIS-100327295,,Not Detected,,Azinphos-methyl oxygen analog,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68211,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/11/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01500929,2/27/2015,9:00:00,EST,USGS-02338000,NWIS-100327307,,Not Detected,,"Benzamide, 2-amino-N-(1-methylethyl)-",Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68503,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/11/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01500929,2/27/2015,9:00:00,EST,USGS-02338000,NWIS-100327310,,Not Detected,,4-(Hydroxymethyl) pendimethalin,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68511,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/10/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01500929,2/27/2015,9:00:00,EST,USGS-02338000,NWIS-100327332,,,,"2-Chloro-4,6-diamino-s-triazine",Dissolved,30.4,ng/l,,Accepted,,Actual,,,,,,,,,,,68547,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/11/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01500929,2/27/2015,9:00:00,EST,USGS-02338000,NWIS-100327370,,Not Detected,,O-Ethyl O-methyl S-propyl phosphorothioate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68597,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/11/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01500929,2/27/2015,9:00:00,EST,USGS-02338000,NWIS-100327409,,Not Detected,,Metochlor ESA,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68651,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/10/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01500929,2/27/2015,9:00:00,EST,USGS-02338000,NWIS-100327493,,,,Diazinon-D10,Dissolved,112,%,,Accepted,,Actual,,,,,,,,,,,90523,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",3/11/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423846,,Not Detected,,Tetrachloroethylene,Recoverable,,,,Accepted,,Actual,,,,,,,,,,The parameter 34475 is a highly variable compound in schedule 14433.,34475,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM99,USGS,NWQL Schedule 4433,,,USGS TMR 5-B4,"USGS-National Water Quality Lab, Denver, CO",11/5/2015,,,,,,,value is highly variable by this methodsee result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423861,,Not Detected,,5-Tolyltriazole,Recoverable,,,,Accepted,,Actual,,,,,,,,,,The parameter 61944 is a highly variable compound in schedule 14433.,61944,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM99,USGS,NWQL Schedule 4433,,,USGS TMR 5-B4,"USGS-National Water Quality Lab, Denver, CO",11/5/2015,,,,,,,value is highly variable by this methodsee result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423863,,,,"N,N-Diethyl-m-toluamide",Recoverable,0.02,ug/l,,Accepted,,Actual,,,,,,,,,,,61947,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM99,USGS,NWQL Schedule 4433,,,USGS TMR 5-B4,"USGS-National Water Quality Lab, Denver, CO",11/5/2015,,,,,,,below the detection level,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423875,,,,Anthraquinone,Recoverable,0.01,ug/l,,Accepted,,Estimated,,,,,,,,,,The parameter 62813 is a highly variable compound in schedule 14433. Too many qualifiers:  'c' could not be added. Unable to add Qualifier: c,62813,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM99,USGS,NWQL Schedule 4433,,,USGS TMR 5-B4,"USGS-National Water Quality Lab, Denver, CO",11/5/2015,,,,,,,value extrapolated at low endvalue is highly variable by this methodbelow the detection level,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423895,,,,Fluoranthene-d10,Total,93.4,%,,Accepted,,Actual,,,,,,,,,,,62842,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM99,USGS,NWQL Schedule 4433,,,USGS TMR 5-B4,"USGS-National Water Quality Lab, Denver, CO",11/5/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423899,,Not Detected,,17.alpha.-Estradiol,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,64528,,,,,,,,,,,,,,,,,,,,,,,,,,,GM005,USGS,"Custom hormones, wu - Foreman",,,,"USGS-National Water Quality Lab, Denver, CO",1/7/2016,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423900,,Not Detected,,Ethinyl estradiol,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,64529,,,,,,,,,,,,,,,,,,,,,,,,,,,GM005,USGS,"Custom hormones, wu - Foreman",,,,"USGS-National Water Quality Lab, Denver, CO",1/7/2016,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423915,,Not Detected,,5a-Dihydrotestosterone,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,64544,,,,,,,,,,,,,,,,,,,,,,,,,,,GM005,USGS,"Custom hormones, wu - Foreman",,,,"USGS-National Water Quality Lab, Denver, CO",1/7/2016,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423923,,Not Detected,,Albuterol,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,67437,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",11/4/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423930,,Not Detected,,Dehydronifedipine,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,67445,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",11/4/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423931,,Not Detected,,"1,7-Dimethylxanthine",Dissolved,,,,Accepted,,Actual,,,,,,,,,,,67446,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",11/4/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423932,,Not Detected,,"Ethanamine, 2-(diphenylmethoxy)-N,N-dimethyl-",Dissolved,,,,Accepted,,Actual,,,,,,,,,,,67447,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",11/4/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423948,,Not Detected,,Dilantin,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,67466,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",11/4/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423968,,,,Metformin,Dissolved,62.7,ng/l,,Accepted,,Actual,,,,,,,,,,,67492,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",11/4/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103423991,,,,Tramadol,Dissolved,5.24,ng/l,,Accepted,,Actual,,,,,,,,,,,67517,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",11/4/2015,,,,,,,value extrapolated at low endbelow the reporting level but at or above the detection level,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01600705,10/13/2015,13:20:00,EDT,USGS-02335450,NWIS-103424011,,Not Detected,,Glyburide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,68002,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM56,USGS,"Pharma, wf, LC/MS/MS (Sch 2440)",,,,"USGS-National Water Quality Lab, Denver, CO",11/4/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501453,5/18/2015,15:00:00,EDT,USGS-312505083382001,NWIS-110619575,,Not Detected,,Tetrachloroethylene,Recoverable,,,,Accepted,,Actual,,,,,,,,,,"Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: IRL => RLDQC)",34475,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM66,USGS,"VOC, wu, acidified, GCMS",,,USGS OF 97-829,"USGS-National Water Quality Lab, Denver, CO",5/23/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501453,5/18/2015,15:00:00,EDT,USGS-312505083382001,NWIS-110619577,,Not Detected,,"1,1-Dichloroethene",Recoverable,,,,Accepted,,Actual,,,,,,,,,,"Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: IRL => RLDQC)",34501,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM66,USGS,"VOC, wu, acidified, GCMS",,,USGS OF 97-829,"USGS-National Water Quality Lab, Denver, CO",5/23/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501453,5/18/2015,15:00:00,EDT,USGS-312505083382001,NWIS-110619582,,Not Detected,,"trans-1,2-Dichloroethylene",Recoverable,,,,Accepted,,Actual,,,,,,,,,,"Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: IRL => RLDQC)",34546,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM66,USGS,"VOC, wu, acidified, GCMS",,,USGS OF 97-829,"USGS-National Water Quality Lab, Denver, CO",5/23/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501453,5/18/2015,15:00:00,EDT,USGS-312505083382001,NWIS-110619590,,Not Detected,,Trichloroethylene,Recoverable,,,,Accepted,,Actual,,,,,,,,,,"Report level code updated Oct., Nov. 2015. Reference: NWQL TM 2015.02 (RLC: IRL => RLDQC)",39180,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM66,USGS,"VOC, wu, acidified, GCMS",,,USGS OF 97-829,"USGS-National Water Quality Lab, Denver, CO",5/23/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501453,5/18/2015,15:00:00,EDT,USGS-312505083382001,NWIS-110619592,,Not Detected,,HCFC-22,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Data reload to update DQI codes per NWQL Rapi-Note 16-28,45028,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM66,USGS,"VOC, wu, acidified, GCMS",,,USGS OF 97-829,"USGS-National Water Quality Lab, Denver, CO",5/23/2015,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501453,5/18/2015,15:00:00,EDT,USGS-312505083382001,NWIS-110619593,,Not Detected,,HFC-152a,Recoverable,,,,Accepted,,Actual,,,,,,,,,,Data reload to update DQI codes per NWQL Rapi-Note 16-28,49538,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM66,USGS,"VOC, wu, acidified, GCMS",,,USGS OF 97-829,"USGS-National Water Quality Lab, Denver, CO",5/23/2015,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501453,5/18/2015,15:00:00,EDT,USGS-312505083382001,NWIS-110619595,,Not Detected,,CFC-114,Total,,,,Accepted,,Actual,,,,,,,,,,Data reload to update DQI codes per NWQL Rapi-Note 16-28,50985,,,,,,,,,,,,,,,,,,,,,,,,,,,GCM66,USGS,"VOC, wu, acidified, GCMS",,,USGS OF 97-829,"USGS-National Water Quality Lab, Denver, CO",5/23/2015,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501453,5/18/2015,15:00:00,EDT,USGS-312505083382001,NWIS-110619634,,Not Detected,,Fipronil Desulfinyl,Dissolved,,,,Accepted,,Actual,,,,,,,,,,Instrument sensitivity has changed requiring the non-detect value be raised to lowest detected instrument detection level standard,66607,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/3/2015,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501453,5/18/2015,15:00:00,EDT,USGS-312505083382001,NWIS-110619635,,Not Detected,,Fipronil Sulfide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,Instrument sensitivity has changed requiring the non-detect value be raised to lowest detected instrument detection level standard,66610,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/3/2015,,,,,,,see result comment,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501453,5/18/2015,15:00:00,EDT,USGS-312505083382001,NWIS-110619644,,Not Detected,,Tetraconazole,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,66654,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/2/2015,,,,,,,,,,,,,,NWIS
USGS-GA,USGS Georgia Water Science Center,nwisga.01.01501453,5/18/2015,15:00:00,EDT,USGS-312505083382001,NWIS-110619651,,Not Detected,,Pronamide,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,67706,,,,,,,,,,,,,,,,,,,,,,,,,,,LCM60,USGS,"Pesticides, wf, dir inj LC/MS/MS",,,USGS TMR 5-B11,"USGS-National Water Quality Lab, Denver, CO",6/2/2015,,,,,,,,,,,,,,NWIS
